"subject_id","X1__0","X2__0","X3__0","X4__0","X5__0","X1__1","X2__1","X3__1","X4__1","X5__1","X1__2","X2__2","X3__2","X4__2","X5__2","X1__3","X2__3","X3__3","X4__3","X5__3","X1__4","X2__4","X3__4","X4__4","X5__4","X1__5","X2__5","X3__5","X4__5","X5__5"
"482","49.0","18.0","96.0","29.0","8.0","6.0","77.0","24.0","29.0","57.0","6.0","76.0","24.0","29.0","34.0","6.0","48.0","96.0","20.0","26.0","74.0","48.0","70.0","36.0","57.0","6.0","18.0","96.0","20.0","34.0"
"483","6.0","77.0","96.0","29.0","57.0","74.0","76.0","96.0","20.0","34.0","6.0","76.0","24.0","36.0","57.0","6.0","48.0","70.0","36.0","34.0","6.0","76.0","24.0","29.0","57.0","6.0","18.0","70.0","20.0","34.0"
"484","49.0","77.0","56.0","29.0","26.0","6.0","76.0","24.0","29.0","34.0","74.0","48.0","56.0","15.0","26.0","74.0","76.0","96.0","20.0","8.0","6.0","18.0","96.0","20.0","57.0","74.0","18.0","96.0","20.0","34.0"
"485","6.0","77.0","96.0","36.0","8.0","6.0","76.0","96.0","20.0","34.0","6.0","48.0","70.0","36.0","57.0","74.0","48.0","56.0","36.0","8.0","6.0","18.0","96.0","36.0","34.0","6.0","76.0","70.0","36.0","34.0"
"486","6.0","48.0","96.0","15.0","57.0","6.0","48.0","24.0","20.0","34.0","6.0","76.0","24.0","15.0","57.0","74.0","77.0","70.0","36.0","26.0","6.0","48.0","24.0","36.0","34.0","6.0","48.0","70.0","36.0","34.0"
"487","89.0","48.0","56.0","15.0","8.0","74.0","77.0","96.0","15.0","26.0","74.0","18.0","96.0","20.0","8.0","6.0","76.0","70.0","36.0","8.0","6.0","18.0","70.0","36.0","34.0","74.0","76.0","24.0","15.0","34.0"
"488","89.0","48.0","56.0","15.0","57.0","6.0","77.0","70.0","29.0","34.0","6.0","76.0","96.0","20.0","34.0","6.0","48.0","96.0","20.0","34.0","74.0","76.0","24.0","29.0","57.0","74.0","48.0","70.0","20.0","34.0"
"489","6.0","48.0","96.0","15.0","8.0","74.0","76.0","56.0","36.0","8.0","6.0","48.0","70.0","15.0","34.0","74.0","18.0","56.0","36.0","26.0","6.0","77.0","70.0","20.0","34.0","6.0","77.0","56.0","15.0","8.0"
"490","6.0","77.0","96.0","36.0","8.0","6.0","76.0","24.0","29.0","57.0","6.0","48.0","70.0","36.0","57.0","6.0","76.0","24.0","20.0","34.0","74.0","18.0","70.0","36.0","8.0","74.0","77.0","24.0","36.0","26.0"
"491","6.0","48.0","96.0","29.0","57.0","6.0","48.0","24.0","15.0","57.0","74.0","76.0","96.0","20.0","8.0","74.0","76.0","70.0","36.0","34.0","6.0","48.0","70.0","20.0","34.0","6.0","18.0","96.0","29.0","8.0"
"492","6.0","48.0","96.0","29.0","57.0","6.0","76.0","96.0","20.0","26.0","6.0","76.0","24.0","36.0","57.0","6.0","48.0","96.0","29.0","26.0","74.0","18.0","56.0","36.0","26.0","6.0","77.0","56.0","29.0","57.0"
"493","6.0","48.0","56.0","36.0","34.0","6.0","48.0","70.0","29.0","34.0","74.0","48.0","70.0","36.0","26.0","74.0","48.0","70.0","20.0","57.0","74.0","18.0","96.0","15.0","34.0","74.0","77.0","24.0","36.0","26.0"
"494","89.0","76.0","96.0","15.0","8.0","6.0","77.0","56.0","15.0","26.0","6.0","48.0","70.0","36.0","34.0","74.0","18.0","96.0","36.0","8.0","6.0","76.0","56.0","15.0","26.0","74.0","48.0","56.0","36.0","26.0"
"495","6.0","18.0","96.0","15.0","34.0","6.0","76.0","70.0","36.0","34.0","6.0","76.0","24.0","29.0","26.0","74.0","48.0","56.0","36.0","26.0","74.0","18.0","96.0","20.0","26.0","74.0","48.0","70.0","20.0","34.0"
"496","6.0","48.0","56.0","15.0","57.0","6.0","77.0","96.0","20.0","34.0","74.0","76.0","24.0","20.0","34.0","74.0","76.0","70.0","36.0","57.0","74.0","77.0","56.0","29.0","8.0","6.0","76.0","24.0","15.0","34.0"
"497","49.0","76.0","96.0","15.0","34.0","74.0","48.0","70.0","36.0","26.0","6.0","18.0","96.0","20.0","34.0","6.0","77.0","70.0","15.0","34.0","6.0","76.0","24.0","20.0","34.0","6.0","48.0","96.0","29.0","57.0"
"498","89.0","48.0","56.0","15.0","34.0","6.0","76.0","96.0","15.0","26.0","6.0","48.0","96.0","29.0","34.0","6.0","48.0","70.0","36.0","34.0","6.0","76.0","96.0","20.0","34.0","6.0","76.0","96.0","20.0","26.0"
"499","6.0","77.0","96.0","29.0","57.0","74.0","76.0","96.0","20.0","8.0","74.0","48.0","70.0","20.0","34.0","74.0","48.0","70.0","20.0","34.0","6.0","76.0","56.0","29.0","34.0","74.0","18.0","56.0","15.0","26.0"
"500","89.0","18.0","56.0","29.0","34.0","6.0","77.0","56.0","15.0","57.0","6.0","48.0","24.0","15.0","26.0","6.0","76.0","96.0","20.0","34.0","6.0","48.0","96.0","20.0","57.0","6.0","76.0","24.0","29.0","57.0"
"501","6.0","77.0","96.0","15.0","8.0","6.0","76.0","24.0","20.0","57.0","6.0","48.0","96.0","20.0","8.0","6.0","18.0","70.0","36.0","57.0","49.0","77.0","70.0","36.0","26.0","6.0","48.0","96.0","36.0","34.0"
"502","89.0","77.0","96.0","29.0","57.0","74.0","18.0","56.0","36.0","26.0","6.0","18.0","96.0","20.0","57.0","49.0","48.0","70.0","29.0","57.0","6.0","76.0","70.0","20.0","57.0","6.0","18.0","70.0","36.0","57.0"
"503","6.0","77.0","96.0","15.0","8.0","6.0","76.0","24.0","20.0","34.0","6.0","18.0","96.0","20.0","57.0","6.0","77.0","56.0","36.0","57.0","74.0","18.0","24.0","20.0","57.0","6.0","18.0","96.0","29.0","57.0"
"504","89.0","76.0","56.0","15.0","8.0","74.0","18.0","70.0","29.0","34.0","74.0","77.0","56.0","29.0","8.0","6.0","76.0","24.0","20.0","8.0","6.0","48.0","56.0","15.0","57.0","49.0","18.0","24.0","20.0","57.0"
"505","89.0","76.0","56.0","29.0","8.0","6.0","48.0","96.0","36.0","57.0","49.0","18.0","96.0","20.0","34.0","74.0","77.0","70.0","20.0","34.0","6.0","48.0","70.0","20.0","26.0","6.0","76.0","56.0","36.0","8.0"
"506","49.0","77.0","96.0","29.0","8.0","6.0","48.0","96.0","15.0","26.0","6.0","18.0","70.0","36.0","34.0","74.0","76.0","56.0","15.0","26.0","74.0","76.0","70.0","20.0","8.0","74.0","76.0","70.0","20.0","34.0"
"507","89.0","77.0","56.0","36.0","26.0","6.0","18.0","24.0","29.0","57.0","89.0","18.0","56.0","36.0","57.0","6.0","76.0","96.0","36.0","57.0","6.0","76.0","96.0","20.0","34.0","6.0","18.0","96.0","20.0","57.0"
"508","6.0","48.0","96.0","29.0","8.0","74.0","18.0","96.0","36.0","26.0","6.0","18.0","24.0","36.0","34.0","74.0","77.0","96.0","36.0","57.0","6.0","18.0","96.0","36.0","26.0","6.0","76.0","96.0","20.0","34.0"
"509","6.0","48.0","96.0","36.0","8.0","6.0","77.0","70.0","36.0","34.0","74.0","18.0","96.0","20.0","26.0","6.0","48.0","24.0","20.0","34.0","6.0","48.0","56.0","36.0","8.0","6.0","76.0","96.0","20.0","26.0"
"510","49.0","48.0","56.0","15.0","8.0","74.0","48.0","96.0","15.0","26.0","74.0","77.0","56.0","29.0","8.0","6.0","18.0","56.0","29.0","57.0","6.0","76.0","70.0","36.0","34.0","6.0","18.0","70.0","36.0","34.0"
"511","6.0","48.0","56.0","15.0","8.0","6.0","48.0","70.0","36.0","34.0","74.0","76.0","96.0","20.0","57.0","6.0","77.0","24.0","29.0","8.0","6.0","76.0","24.0","36.0","57.0","74.0","77.0","24.0","20.0","57.0"
"512","6.0","77.0","56.0","36.0","57.0","6.0","18.0","24.0","29.0","57.0","74.0","18.0","96.0","29.0","26.0","6.0","76.0","24.0","36.0","34.0","6.0","76.0","96.0","20.0","57.0","74.0","76.0","70.0","36.0","34.0"
"513","89.0","77.0","96.0","29.0","8.0","74.0","76.0","96.0","36.0","26.0","6.0","18.0","56.0","36.0","26.0","74.0","76.0","56.0","36.0","57.0","74.0","18.0","96.0","36.0","26.0","6.0","48.0","70.0","20.0","57.0"
"514","49.0","18.0","70.0","15.0","57.0","74.0","77.0","70.0","20.0","8.0","6.0","18.0","96.0","20.0","8.0","6.0","76.0","56.0","36.0","57.0","74.0","76.0","96.0","20.0","57.0","6.0","48.0","24.0","36.0","8.0"
"515","49.0","76.0","96.0","15.0","57.0","74.0","48.0","96.0","29.0","26.0","6.0","76.0","24.0","36.0","34.0","74.0","48.0","24.0","20.0","8.0","6.0","48.0","96.0","29.0","26.0","6.0","76.0","24.0","29.0","57.0"
"516","74.0","48.0","96.0","29.0","34.0","74.0","18.0","96.0","36.0","26.0","74.0","18.0","56.0","29.0","26.0","6.0","76.0","24.0","36.0","34.0","74.0","18.0","24.0","29.0","57.0","74.0","48.0","70.0","36.0","26.0"
"517","89.0","48.0","56.0","15.0","34.0","74.0","18.0","70.0","36.0","26.0","6.0","18.0","56.0","29.0","57.0","6.0","18.0","70.0","36.0","34.0","6.0","76.0","70.0","20.0","34.0","74.0","76.0","70.0","36.0","34.0"
"518","6.0","76.0","96.0","29.0","34.0","74.0","18.0","96.0","20.0","34.0","74.0","18.0","56.0","20.0","57.0","6.0","77.0","56.0","29.0","57.0","6.0","76.0","24.0","29.0","34.0","6.0","76.0","24.0","29.0","57.0"
"519","6.0","76.0","96.0","15.0","57.0","6.0","48.0","70.0","20.0","34.0","74.0","48.0","24.0","20.0","34.0","6.0","48.0","70.0","20.0","8.0","6.0","77.0","70.0","36.0","26.0","6.0","76.0","24.0","20.0","57.0"
"520","6.0","48.0","56.0","29.0","8.0","6.0","76.0","96.0","20.0","34.0","89.0","18.0","70.0","36.0","34.0","6.0","18.0","70.0","29.0","34.0","74.0","76.0","70.0","29.0","34.0","6.0","76.0","70.0","20.0","34.0"
"521","89.0","77.0","96.0","15.0","57.0","6.0","48.0","96.0","29.0","26.0","6.0","76.0","56.0","20.0","57.0","6.0","18.0","24.0","15.0","8.0","74.0","18.0","56.0","20.0","57.0","74.0","48.0","70.0","20.0","34.0"
"522","6.0","77.0","96.0","15.0","57.0","74.0","18.0","96.0","20.0","8.0","6.0","18.0","56.0","36.0","57.0","6.0","76.0","24.0","20.0","34.0","74.0","77.0","56.0","36.0","26.0","89.0","76.0","24.0","36.0","34.0"
"523","6.0","77.0","96.0","29.0","8.0","49.0","48.0","96.0","15.0","34.0","49.0","48.0","96.0","36.0","57.0","6.0","76.0","70.0","15.0","34.0","74.0","48.0","70.0","36.0","8.0","6.0","18.0","96.0","20.0","34.0"
"524","6.0","76.0","96.0","29.0","57.0","6.0","48.0","70.0","36.0","34.0","74.0","76.0","24.0","20.0","57.0","74.0","76.0","70.0","20.0","34.0","6.0","48.0","24.0","36.0","8.0","49.0","18.0","56.0","36.0","57.0"
"525","6.0","77.0","96.0","29.0","57.0","6.0","76.0","56.0","36.0","57.0","6.0","76.0","24.0","29.0","34.0","6.0","48.0","70.0","36.0","57.0","6.0","18.0","96.0","20.0","34.0","6.0","76.0","96.0","29.0","8.0"
"526","89.0","77.0","96.0","36.0","57.0","6.0","18.0","24.0","36.0","57.0","6.0","18.0","70.0","36.0","26.0","74.0","18.0","70.0","36.0","26.0","6.0","76.0","70.0","20.0","57.0","6.0","18.0","56.0","15.0","26.0"
"527","6.0","48.0","56.0","15.0","8.0","6.0","76.0","96.0","20.0","34.0","6.0","48.0","70.0","36.0","8.0","6.0","76.0","96.0","20.0","34.0","6.0","18.0","56.0","29.0","26.0","6.0","48.0","24.0","29.0","34.0"
"528","49.0","77.0","96.0","36.0","8.0","74.0","48.0","96.0","36.0","26.0","6.0","76.0","24.0","36.0","57.0","74.0","77.0","56.0","36.0","26.0","6.0","18.0","96.0","20.0","34.0","6.0","76.0","70.0","36.0","8.0"
"529","6.0","48.0","96.0","15.0","57.0","74.0","76.0","70.0","36.0","57.0","74.0","48.0","24.0","36.0","57.0","6.0","48.0","96.0","20.0","8.0","6.0","76.0","96.0","29.0","8.0","74.0","48.0","70.0","36.0","26.0"
"530","49.0","48.0","96.0","36.0","57.0","74.0","77.0","24.0","29.0","57.0","6.0","76.0","24.0","36.0","57.0","74.0","48.0","24.0","20.0","57.0","6.0","76.0","24.0","36.0","57.0","6.0","76.0","70.0","36.0","34.0"
"531","89.0","77.0","96.0","29.0","57.0","6.0","18.0","24.0","20.0","57.0","6.0","76.0","24.0","29.0","34.0","74.0","76.0","70.0","36.0","34.0","74.0","18.0","96.0","20.0","57.0","49.0","76.0","24.0","36.0","34.0"
"532","74.0","48.0","56.0","15.0","8.0","6.0","48.0","96.0","20.0","34.0","74.0","48.0","96.0","36.0","34.0","6.0","18.0","96.0","36.0","8.0","74.0","18.0","96.0","20.0","57.0","6.0","76.0","70.0","20.0","57.0"
"533","89.0","77.0","96.0","29.0","8.0","74.0","77.0","56.0","15.0","26.0","6.0","18.0","96.0","20.0","8.0","74.0","48.0","70.0","36.0","34.0","6.0","18.0","96.0","36.0","34.0","6.0","48.0","56.0","36.0","26.0"
"534","6.0","48.0","70.0","29.0","8.0","74.0","18.0","96.0","20.0","26.0","74.0","76.0","70.0","36.0","8.0","6.0","48.0","70.0","20.0","34.0","74.0","76.0","96.0","20.0","34.0","6.0","77.0","24.0","36.0","8.0"
"535","89.0","77.0","56.0","15.0","8.0","74.0","77.0","24.0","36.0","34.0","6.0","18.0","56.0","15.0","57.0","6.0","48.0","70.0","36.0","34.0","74.0","18.0","96.0","20.0","8.0","6.0","76.0","70.0","36.0","34.0"
"536","6.0","48.0","70.0","36.0","8.0","6.0","76.0","96.0","20.0","8.0","6.0","48.0","70.0","36.0","34.0","6.0","18.0","24.0","36.0","57.0","74.0","76.0","56.0","36.0","57.0","6.0","76.0","70.0","36.0","34.0"
"537","6.0","76.0","56.0","15.0","57.0","89.0","48.0","70.0","36.0","8.0","6.0","48.0","96.0","20.0","34.0","6.0","76.0","24.0","29.0","57.0","74.0","77.0","70.0","36.0","34.0","74.0","77.0","56.0","29.0","57.0"
"538","6.0","18.0","96.0","29.0","8.0","6.0","48.0","96.0","20.0","57.0","6.0","77.0","70.0","20.0","34.0","6.0","76.0","24.0","29.0","34.0","6.0","48.0","70.0","36.0","34.0","74.0","76.0","96.0","20.0","26.0"
"539","6.0","77.0","70.0","15.0","8.0","74.0","18.0","96.0","20.0","26.0","6.0","48.0","70.0","20.0","8.0","6.0","18.0","24.0","20.0","57.0","74.0","18.0","56.0","36.0","57.0","6.0","76.0","70.0","20.0","57.0"
"540","6.0","76.0","96.0","29.0","8.0","6.0","18.0","24.0","20.0","34.0","6.0","76.0","24.0","29.0","34.0","6.0","18.0","24.0","29.0","57.0","89.0","18.0","70.0","36.0","57.0","6.0","18.0","70.0","29.0","34.0"
"541","6.0","77.0","96.0","29.0","8.0","6.0","18.0","56.0","36.0","57.0","6.0","76.0","56.0","15.0","57.0","6.0","76.0","96.0","20.0","26.0","74.0","48.0","70.0","36.0","34.0","6.0","77.0","96.0","20.0","57.0"
"542","6.0","48.0","56.0","29.0","8.0","74.0","76.0","96.0","20.0","26.0","6.0","76.0","56.0","15.0","26.0","6.0","77.0","56.0","15.0","26.0","6.0","18.0","96.0","20.0","8.0","6.0","76.0","70.0","36.0","26.0"
"543","6.0","77.0","56.0","29.0","57.0","74.0","76.0","96.0","20.0","26.0","6.0","18.0","56.0","29.0","26.0","74.0","48.0","70.0","36.0","34.0","6.0","18.0","96.0","15.0","34.0","6.0","76.0","24.0","29.0","34.0"
"544","6.0","77.0","56.0","29.0","57.0","6.0","48.0","24.0","29.0","57.0","6.0","48.0","56.0","36.0","57.0","74.0","18.0","56.0","20.0","8.0","6.0","76.0","24.0","36.0","34.0","74.0","76.0","96.0","29.0","26.0"
"545","6.0","76.0","56.0","15.0","34.0","74.0","48.0","24.0","20.0","57.0","6.0","76.0","24.0","36.0","57.0","6.0","77.0","70.0","29.0","34.0","6.0","76.0","24.0","20.0","34.0","6.0","76.0","96.0","20.0","57.0"
"546","6.0","48.0","96.0","15.0","34.0","6.0","48.0","56.0","15.0","26.0","74.0","76.0","24.0","20.0","8.0","74.0","48.0","70.0","20.0","34.0","74.0","18.0","96.0","20.0","34.0","6.0","48.0","70.0","20.0","8.0"
"547","89.0","77.0","24.0","15.0","34.0","6.0","18.0","24.0","36.0","57.0","74.0","48.0","56.0","36.0","57.0","6.0","18.0","96.0","29.0","57.0","74.0","76.0","96.0","20.0","26.0","6.0","77.0","24.0","29.0","57.0"
"548","49.0","76.0","56.0","15.0","57.0","6.0","48.0","70.0","36.0","34.0","6.0","76.0","96.0","20.0","57.0","6.0","76.0","24.0","20.0","57.0","6.0","48.0","70.0","36.0","34.0","6.0","48.0","96.0","20.0","34.0"
"549","49.0","48.0","56.0","15.0","34.0","6.0","76.0","96.0","36.0","34.0","6.0","48.0","70.0","36.0","34.0","89.0","76.0","96.0","20.0","57.0","6.0","76.0","70.0","15.0","57.0","74.0","77.0","70.0","29.0","8.0"
"550","6.0","48.0","96.0","15.0","8.0","6.0","18.0","56.0","29.0","26.0","74.0","77.0","70.0","36.0","26.0","6.0","76.0","96.0","36.0","34.0","74.0","76.0","70.0","36.0","8.0","6.0","48.0","70.0","20.0","34.0"
"551","6.0","48.0","96.0","29.0","34.0","6.0","76.0","70.0","36.0","34.0","74.0","48.0","24.0","15.0","57.0","6.0","77.0","56.0","36.0","34.0","6.0","76.0","70.0","36.0","34.0","89.0","18.0","96.0","15.0","34.0"
"552","6.0","77.0","96.0","15.0","57.0","6.0","18.0","96.0","20.0","26.0","74.0","76.0","96.0","20.0","26.0","74.0","76.0","96.0","29.0","34.0","6.0","18.0","96.0","15.0","34.0","74.0","18.0","70.0","36.0","8.0"
"553","49.0","76.0","96.0","29.0","8.0","89.0","77.0","24.0","29.0","57.0","74.0","76.0","96.0","29.0","26.0","6.0","77.0","56.0","29.0","26.0","6.0","18.0","24.0","20.0","57.0","6.0","48.0","70.0","36.0","57.0"
"554","6.0","77.0","96.0","15.0","34.0","74.0","76.0","24.0","29.0","57.0","6.0","48.0","70.0","36.0","34.0","6.0","18.0","96.0","36.0","34.0","6.0","48.0","70.0","20.0","34.0","6.0","18.0","96.0","20.0","57.0"
"555","89.0","48.0","96.0","36.0","26.0","74.0","18.0","70.0","36.0","8.0","6.0","48.0","70.0","29.0","34.0","6.0","18.0","96.0","20.0","34.0","6.0","76.0","56.0","36.0","57.0","74.0","48.0","24.0","29.0","57.0"
"556","6.0","48.0","96.0","15.0","8.0","6.0","18.0","70.0","36.0","26.0","6.0","18.0","56.0","36.0","57.0","6.0","18.0","70.0","36.0","57.0","6.0","77.0","70.0","36.0","34.0","74.0","48.0","56.0","36.0","8.0"
"557","49.0","77.0","96.0","15.0","57.0","6.0","77.0","70.0","36.0","57.0","89.0","18.0","96.0","29.0","8.0","89.0","76.0","70.0","15.0","34.0","74.0","76.0","96.0","36.0","57.0","74.0","18.0","24.0","36.0","57.0"
"558","49.0","76.0","96.0","36.0","34.0","6.0","48.0","96.0","20.0","57.0","6.0","48.0","24.0","20.0","57.0","74.0","18.0","96.0","20.0","26.0","74.0","76.0","70.0","20.0","34.0","6.0","48.0","70.0","20.0","34.0"
"559","6.0","18.0","96.0","15.0","8.0","6.0","18.0","24.0","20.0","34.0","6.0","77.0","70.0","29.0","34.0","6.0","76.0","96.0","20.0","26.0","6.0","48.0","56.0","15.0","26.0","6.0","18.0","96.0","20.0","34.0"
"560","6.0","77.0","70.0","15.0","8.0","74.0","76.0","96.0","20.0","8.0","74.0","18.0","96.0","20.0","57.0","6.0","18.0","96.0","20.0","57.0","74.0","76.0","70.0","29.0","57.0","74.0","76.0","70.0","20.0","34.0"
"561","49.0","76.0","70.0","15.0","57.0","74.0","77.0","56.0","20.0","26.0","74.0","76.0","96.0","15.0","26.0","74.0","48.0","24.0","36.0","26.0","6.0","18.0","96.0","36.0","57.0","6.0","76.0","24.0","20.0","34.0"
"562","89.0","76.0","56.0","15.0","8.0","6.0","77.0","70.0","36.0","34.0","6.0","48.0","24.0","20.0","57.0","6.0","48.0","56.0","15.0","8.0","49.0","18.0","70.0","36.0","34.0","6.0","76.0","96.0","36.0","34.0"
"563","89.0","77.0","96.0","15.0","8.0","6.0","48.0","96.0","36.0","26.0","74.0","18.0","24.0","20.0","57.0","6.0","48.0","70.0","29.0","34.0","6.0","76.0","96.0","20.0","34.0","49.0","18.0","96.0","20.0","57.0"
"564","6.0","77.0","56.0","15.0","57.0","6.0","76.0","24.0","20.0","34.0","74.0","48.0","96.0","36.0","57.0","89.0","48.0","56.0","29.0","8.0","6.0","77.0","70.0","29.0","57.0","74.0","76.0","56.0","15.0","26.0"
"565","89.0","76.0","56.0","29.0","57.0","74.0","18.0","70.0","20.0","57.0","74.0","48.0","70.0","29.0","34.0","49.0","77.0","56.0","29.0","8.0","6.0","77.0","56.0","29.0","57.0","74.0","76.0","24.0","20.0","26.0"
"566","74.0","48.0","96.0","15.0","26.0","6.0","48.0","24.0","36.0","34.0","6.0","48.0","24.0","15.0","57.0","74.0","18.0","70.0","36.0","26.0","6.0","48.0","70.0","20.0","34.0","74.0","18.0","24.0","15.0","34.0"
"567","6.0","48.0","96.0","29.0","8.0","6.0","76.0","24.0","15.0","57.0","6.0","76.0","70.0","36.0","34.0","49.0","77.0","56.0","36.0","57.0","74.0","77.0","56.0","36.0","8.0","6.0","76.0","24.0","15.0","34.0"
"568","74.0","77.0","96.0","29.0","34.0","6.0","18.0","24.0","29.0","57.0","6.0","76.0","56.0","29.0","57.0","6.0","76.0","96.0","20.0","57.0","6.0","48.0","70.0","36.0","34.0","74.0","18.0","56.0","36.0","8.0"
"569","6.0","77.0","70.0","15.0","26.0","74.0","76.0","56.0","36.0","26.0","74.0","18.0","96.0","20.0","57.0","6.0","18.0","96.0","20.0","8.0","6.0","18.0","56.0","36.0","57.0","6.0","48.0","56.0","15.0","57.0"
"570","6.0","48.0","96.0","29.0","57.0","6.0","76.0","70.0","36.0","34.0","74.0","76.0","24.0","15.0","8.0","6.0","48.0","70.0","20.0","26.0","6.0","48.0","70.0","36.0","57.0","6.0","76.0","24.0","15.0","57.0"
"571","49.0","77.0","96.0","15.0","57.0","74.0","77.0","24.0","15.0","57.0","6.0","18.0","96.0","36.0","26.0","6.0","76.0","96.0","20.0","34.0","6.0","76.0","56.0","15.0","57.0","6.0","48.0","70.0","36.0","34.0"
"572","6.0","77.0","56.0","15.0","8.0","6.0","77.0","56.0","36.0","26.0","6.0","76.0","24.0","20.0","34.0","6.0","76.0","96.0","20.0","57.0","74.0","76.0","70.0","36.0","34.0","6.0","18.0","70.0","20.0","34.0"
"573","6.0","48.0","56.0","15.0","57.0","6.0","76.0","24.0","29.0","34.0","6.0","48.0","24.0","20.0","57.0","74.0","77.0","56.0","36.0","26.0","74.0","76.0","70.0","20.0","8.0","6.0","48.0","70.0","29.0","8.0"
"574","6.0","76.0","70.0","15.0","34.0","74.0","48.0","70.0","20.0","8.0","6.0","77.0","24.0","36.0","8.0","89.0","48.0","24.0","20.0","57.0","6.0","48.0","96.0","20.0","26.0","74.0","77.0","70.0","36.0","34.0"
"575","49.0","48.0","96.0","29.0","8.0","6.0","18.0","96.0","36.0","8.0","6.0","76.0","70.0","20.0","26.0","49.0","18.0","96.0","20.0","57.0","6.0","77.0","56.0","36.0","57.0","6.0","48.0","70.0","15.0","57.0"
"576","6.0","48.0","96.0","29.0","8.0","6.0","76.0","96.0","29.0","57.0","74.0","18.0","70.0","36.0","26.0","74.0","76.0","70.0","15.0","26.0","74.0","76.0","70.0","20.0","26.0","6.0","48.0","70.0","20.0","8.0"
"577","49.0","18.0","96.0","36.0","57.0","74.0","76.0","70.0","20.0","8.0","6.0","48.0","96.0","36.0","57.0","6.0","76.0","24.0","15.0","34.0","6.0","48.0","96.0","20.0","26.0","6.0","76.0","96.0","20.0","57.0"
"578","49.0","48.0","96.0","29.0","34.0","6.0","77.0","70.0","36.0","34.0","6.0","48.0","70.0","36.0","57.0","6.0","76.0","24.0","20.0","57.0","6.0","76.0","24.0","29.0","57.0","74.0","18.0","70.0","36.0","34.0"
"579","6.0","48.0","96.0","15.0","8.0","6.0","76.0","96.0","20.0","34.0","74.0","48.0","70.0","20.0","34.0","6.0","18.0","96.0","20.0","57.0","6.0","48.0","56.0","36.0","57.0","6.0","76.0","96.0","20.0","57.0"
"580","49.0","48.0","70.0","15.0","57.0","6.0","77.0","96.0","15.0","34.0","74.0","76.0","96.0","20.0","26.0","6.0","48.0","70.0","20.0","34.0","6.0","18.0","96.0","20.0","34.0","6.0","76.0","96.0","29.0","8.0"
"581","6.0","48.0","96.0","36.0","57.0","6.0","76.0","96.0","20.0","57.0","49.0","48.0","56.0","36.0","57.0","74.0","48.0","24.0","36.0","57.0","6.0","18.0","24.0","36.0","34.0","74.0","48.0","70.0","36.0","26.0"
"582","89.0","48.0","56.0","15.0","34.0","49.0","48.0","70.0","29.0","34.0","6.0","48.0","24.0","29.0","57.0","74.0","18.0","96.0","36.0","26.0","74.0","77.0","56.0","29.0","57.0","74.0","18.0","96.0","20.0","26.0"
"583","89.0","77.0","56.0","15.0","8.0","6.0","48.0","96.0","29.0","34.0","74.0","76.0","96.0","20.0","26.0","74.0","77.0","24.0","36.0","57.0","6.0","18.0","56.0","29.0","34.0","6.0","76.0","56.0","36.0","57.0"
"584","49.0","77.0","56.0","15.0","57.0","74.0","48.0","96.0","20.0","34.0","74.0","48.0","24.0","20.0","34.0","6.0","18.0","96.0","20.0","57.0","74.0","18.0","24.0","20.0","34.0","6.0","48.0","70.0","20.0","8.0"
"585","49.0","77.0","96.0","15.0","26.0","6.0","48.0","96.0","29.0","26.0","6.0","76.0","56.0","36.0","34.0","6.0","76.0","70.0","29.0","34.0","6.0","76.0","96.0","20.0","26.0","74.0","76.0","24.0","29.0","57.0"
"586","49.0","18.0","96.0","29.0","8.0","6.0","77.0","70.0","20.0","34.0","6.0","76.0","24.0","29.0","57.0","6.0","18.0","96.0","20.0","57.0","6.0","18.0","70.0","29.0","57.0","6.0","48.0","56.0","36.0","57.0"
"587","6.0","77.0","96.0","15.0","8.0","6.0","76.0","24.0","15.0","57.0","74.0","48.0","70.0","36.0","8.0","74.0","18.0","96.0","29.0","57.0","74.0","48.0","70.0","20.0","26.0","6.0","18.0","96.0","36.0","57.0"
"588","89.0","77.0","56.0","15.0","34.0","6.0","76.0","96.0","15.0","26.0","6.0","48.0","70.0","36.0","34.0","74.0","76.0","96.0","20.0","57.0","74.0","77.0","70.0","20.0","34.0","6.0","48.0","24.0","36.0","57.0"
"589","89.0","48.0","56.0","15.0","8.0","6.0","18.0","56.0","15.0","26.0","6.0","48.0","70.0","36.0","34.0","6.0","18.0","56.0","36.0","34.0","74.0","18.0","56.0","36.0","26.0","6.0","76.0","70.0","36.0","34.0"
"590","89.0","77.0","56.0","15.0","8.0","89.0","18.0","56.0","15.0","8.0","74.0","18.0","24.0","15.0","8.0","6.0","18.0","96.0","15.0","34.0","6.0","48.0","70.0","36.0","34.0","6.0","18.0","24.0","20.0","57.0"
"591","89.0","77.0","96.0","15.0","26.0","6.0","18.0","24.0","15.0","34.0","6.0","76.0","56.0","36.0","26.0","74.0","76.0","56.0","36.0","57.0","74.0","18.0","96.0","36.0","57.0","6.0","76.0","70.0","20.0","34.0"
"592","6.0","76.0","96.0","15.0","26.0","6.0","76.0","70.0","36.0","8.0","6.0","18.0","24.0","36.0","34.0","74.0","76.0","96.0","20.0","26.0","6.0","77.0","56.0","36.0","57.0","6.0","18.0","56.0","36.0","57.0"
